,mean,std_dev,std_err
all,0.11302345324839033,0.0646758467034851,0.007843098452491907
p245,0.09015967349914886,0.044748572924320926,0.009330722463205059
p288,0.08970429364622698,0.03603413869920546,0.007513637316916189
p340,0.1613056171157681,0.07922932274884774,0.016891748366424198
