,mean,std_dev,std_err
all,0.18292504675679327,0.05977829750153474,0.007249183374071295
p245,0.15184468502995577,0.04453557660539286,0.00928630966056746
p288,0.16862456103371173,0.037122843740817854,0.007740648010748981
p340,0.23036865999989045,0.06511025124378211,0.013881552207268121
