,mean,std_dev,std_err
all,0.19660505481888593,0.08057041613162796,0.009770598117960917
p245,0.17747875418855585,0.09125283446184909,0.019027531308859705
p288,0.1707517371766795,0.0715903974586794,0.01492762977820963
p340,0.24362920119471954,0.0562951708011242,0.012002170742161122
