,mean,std_dev,std_err
all,0.12452362752104199,0.060309838343185984,0.005673472349827629
p285,0.1788472856359154,0.07141938041990448,0.0148919702605757
p262,0.1026301798566921,0.04582941068354822,0.0095560927152611
p252,0.12278603235608616,0.05048944400215058,0.010527776832175918
p281,0.1206530702137787,0.04906570461899308,0.010460843373262108
p272,0.09630645066612087,0.046546855720282505,0.009923822983665473
