,mean,std_dev,std_err
all,0.14264019996257582,0.07656728089636773,0.0072028438974601865
p285,0.2185755320410905,0.09764570068509822,0.02036053606354576
p262,0.10766215121774789,0.04533101259681568,0.009452169530238896
p252,0.14745678886192104,0.06783366598516453,0.014144297116239907
p281,0.1336959598182062,0.04446189242249395,0.009479307315001798
p272,0.10372993731786674,0.05456588331030889,0.011633485410334503
