,mean,std_dev,std_err
all,0.21665931924495083,0.06485229160161339,0.006100790407213602
p285,0.27002957329849947,0.06528781013900734,0.01361344947620466
p262,0.18237785199690357,0.04199925394139404,0.008757449826424067
p252,0.22316784154554845,0.06686430849845536,0.013942172107886905
p281,0.21142352548630053,0.049651545075076214,0.01058574497816913
p272,0.19513428984722497,0.06325593857908865,0.013486211418808194
