,mean,std_dev,std_err
all,0.19781466424557848,0.0612274420673514,0.00742491796559047
p245,0.18439308762966364,0.055892267974842945,0.011654343507095382
p288,0.17732468627196815,0.06755568939519693,0.01408633499046123
p340,0.23326765313462738,0.043963295656222146,0.009373006127260058
