,mean,std_dev,std_err
all,0.21915747994378265,0.0741855577081398,0.006978790226872274
p285,0.2987455332009595,0.08122287907058552,0.01693614103743178
p262,0.17659856850095657,0.042485021285994656,0.008858739319651525
p252,0.2211215646964802,0.06444701879518323,0.013438132361802918
p281,0.20485451417631936,0.0414983565439224,0.00884747934274479
p272,0.1926947997547864,0.06784534846151952,0.014464676893391972
