,mean,std_dev,std_err
all,0.14344439691217492,0.08438580046830162,0.010233281430385406
p245,0.1356287824371014,0.08382907668798315,0.017479570806540393
p288,0.10808763799393345,0.0689069120215726,0.014368084384660614
p340,0.188579150914277,0.08253992022982129,0.01759757012093284
