,mean,std_dev,std_err
all,0.21221745354306332,0.06875778154508219,0.006468187996321939
p285,0.2843047103266164,0.08526384353515687,0.017778740374987338
p262,0.1733630246923213,0.04330798521451554,0.009030339160997165
p252,0.21404518390121333,0.05920512358977676,0.012345121654498997
p281,0.20152945895669488,0.0415703540116658,0.008862829254443472
p272,0.18625122809797245,0.04536701120302373,0.009672279287397662
