,mean,std_dev,std_err
all,0.11602367790114021,0.067169647213016,0.00814551618513941
p245,0.09649274026032437,0.06276871052414602,0.013088180896060451
p288,0.09356264281536131,0.0582425388805492,0.012144408867874112
p340,0.159924376660762,0.061024888002113226,0.013010549837571436
