,mean,std_dev,std_err
all,0.1974732591125654,0.05630829842702126,0.005297039139347018
p285,0.24651508510786438,0.05913247148209696,0.012329972642836131
p262,0.17422645142535337,0.039526616260776276,0.008241869229274609
p252,0.20731826524112695,0.05553742618611546,0.011580353879435906
p281,0.20065865767520805,0.047329420064280044,0.010090666262400107
p272,0.15702783500251752,0.03289649675650488,0.007013556674076855
