,mean,std_dev,std_err
all,0.18841656468662946,0.07004700630577386,0.00849444722814741
p245,0.16173171509935896,0.06549424068508042,0.013656493220562572
p288,0.17285946569113092,0.058473182677030056,0.012192501423953218
p340,0.2325786018413426,0.06701136758469171,0.014286871573025405
