,mean,std_dev,std_err
all,0.13502479624761815,0.08132027747391402,0.007649968204245548
p285,0.17601537941139664,0.08998349686473334,0.018762856123556496
p262,0.10438862585862542,0.039179035461968874,0.008169393622673793
p252,0.16291020333346098,0.1247253112979319,0.02600702520337452
p281,0.12702975419678622,0.048913395292208714,0.01042837091568404
p272,0.10304184480779278,0.04037844385908616,0.008608713156081969
