,mean,std_dev,std_err
all,0.1507122052053821,0.10206869553705139,0.012377647434360964
p245,0.12723236199471952,0.07996487281976936,0.01667382860116271
p288,0.13578566765767058,0.11220001084474182,0.023395319518488777
p340,0.19086433054368215,0.10399260027661553,0.022171296874657083
