,mean,std_dev,std_err
all,0.1287706455011768,0.08620117147071714,0.010453427500757248
p245,0.1090812947702043,0.07831480246934959,0.01632976514889198
p288,0.10224086270320075,0.06382216902947725,0.013307842179033033
p340,0.17709064873598668,0.09681595400943724,0.020641230749463852
