,mean,std_dev,std_err
all,0.18545158068074788,0.06666740456162852,0.008084610317452324
p245,0.1593722612965507,0.06618235895680934,0.013799975798794094
p288,0.16971727132371783,0.05917200745897995,0.012338216463890063
p340,0.2291658289102127,0.053902565734926376,0.011492065628091684
