,mean,std_dev,std_err
all,0.11178966304203035,0.07052642644460952,0.008552585459661166
p245,0.11211277199475633,0.07751772482184299,0.016163562970264153
p288,0.07848834540264962,0.028418670309718976,0.00592570238791224
p340,0.14626688121444212,0.0791716106466661,0.016879444104896685
