,mean,std_dev,std_err
all,0.1406684095659677,0.07583233061345786,0.007133705590624412
p285,0.20114595044827957,0.09073400241527015,0.018919347348673263
p262,0.09328135973072561,0.03974435538807438,0.008287270975820472
p252,0.13773465625869766,0.056504117888967934,0.011781923033430026
p281,0.14584013528655884,0.0633211154323436,0.013500107170611954
p272,0.1248782762083132,0.07919477189401922,0.01688438209942406
