,mean,std_dev,std_err
all,0.15038546189770385,0.07646953269803351,0.007193648520458197
p285,0.20798690937688513,0.08128122820546378,0.01694830767310166
p262,0.1074391516062014,0.04060076830327046,0.008465845413023493
p252,0.15967134904852123,0.07793463225808848,0.01625049418004892
p281,0.1393383025309298,0.05896882993730348,0.012572196785285268
p272,0.13640336854695906,0.0813484224414788,0.017343541938922097
