,mean,std_dev,std_err
all,0.15287187261088003,0.10539648308402101,0.012781200950707165
p245,0.13650402923713872,0.09820322266151608,0.020476787431782474
p288,0.12966436939145182,0.11932411379881132,0.024880797671638855
p340,0.1942460985946484,0.08800647039067248,0.018763042531220193
