,mean,std_dev,std_err
all,0.2074054680365428,0.06340942659870206,0.005965057085363697
p285,0.26302733481234053,0.06927698005777333,0.01444524890439026
p262,0.1691853642426453,0.03998801845284729,0.008338078236998947
p252,0.20735217324575975,0.04659143547224053,0.009714985867572244
p281,0.21247168492804747,0.05245137716946355,0.011182671186367938
p272,0.18420221621796126,0.06431538299918038,0.013712085728110706
