,mean,std_dev,std_err
all,0.15985416517958367,0.09186012584542103,0.008641473735513099
p285,0.1936790050244566,0.0656766297322734,0.013694523965868443
p262,0.1068206054181678,0.04622081276809167,0.009637705691580395
p252,0.1700561691281341,0.1208050303411542,0.02518959011673291
p281,0.1474130691130037,0.053100548870112285,0.01132107505798404
p272,0.18171137339451945,0.12259140736704031,0.026136575869695453
