,mean,std_dev,std_err
all,0.14185481461593688,0.08430547762529803,0.01022354085491912
p245,0.1234754897333302,0.06765692251065966,0.014107443554215112
p288,0.11125699731258282,0.06939260480116191,0.01446935833000843
p340,0.193058190537623,0.09324146427232526,0.0198791469769058
