,mean,std_dev,std_err
all,0.21062391875985526,0.08496412627930036,0.010303413736408019
p245,0.18016469218839112,0.06560984166311613,0.013680597690762113
p288,0.2035188207748285,0.0953752744882733,0.019887119475454983
p340,0.2498957126143684,0.07940634124962845,0.016929488837598844
