,mean,std_dev,std_err
all,0.12768503103273907,0.06312799994705029,0.005938582692950883
p285,0.17781332301025868,0.07341844937905409,0.015308804953252469
p262,0.09868994458085922,0.03829378429067846,0.007984805993398833
p252,0.1381492244336418,0.07010085606445612,0.014617038927179407
p281,0.13067823370180498,0.050908263166716754,0.010853678175563949
p272,0.0916581840313787,0.03419244518772539,0.007289853807972998
