,mean,std_dev,std_err
all,0.22232525738784636,0.07355797458013591,0.006919752172356402
p285,0.25825963403727636,0.0524244444623412,0.010931252319332735
p262,0.17898294943306128,0.044706201202278535,0.009321887348410801
p252,0.22905273911153282,0.09223440210167587,0.01923220231013557
p281,0.21507194494383758,0.04308731053210573,0.00918624547128158
p272,0.2302899489399633,0.09732823549880405,0.020750449529972577
