,mean,std_dev,std_err
all,0.19987586274286226,0.06576686576917057,0.007975403948003197
p245,0.17141364886895682,0.04999575158979599,0.010424834848089376
p288,0.19436223163942026,0.07794652052316224,0.016252973054674928
p340,0.23539606431008925,0.05073278040942225,0.010816265126000703
