,mean,std_dev,std_err
all,0.19853194392758894,0.05678391776760459,0.005341781643256376
p285,0.25193185110573857,0.06794549095323467,0.014167614233934003
p262,0.17812492344494626,0.03965451563151238,0.008268538091621916
p252,0.2088824849991888,0.04567547460916605,0.009523994824909055
p281,0.19113669791395366,0.04459052892498065,0.009506732709481443
p272,0.1606136063665217,0.03576368840483048,0.007624843987428697
