,mean,std_dev,std_err
all,0.13513974532946837,0.0731234608492404,0.008867522140945171
p245,0.1362214469418952,0.08092800144581984,0.016874654802285224
p288,0.09203061512008798,0.04545265098857497,0.009477532888223431
p340,0.17907751158991977,0.06304714846545935,0.013441697217014457
