,mean,std_dev,std_err
all,0.22260858642242518,0.06933266106683401,0.006522268112613772
p285,0.2836638863629032,0.08095464505421308,0.016880210378677707
p262,0.18152955191237027,0.045894588920793455,0.009569683317209563
p252,0.21410958377779188,0.05951468625679537,0.012409669932626327
p281,0.21866026560105106,0.03860673200041555,0.008230982918637664
p272,0.21455795069501893,0.07259215314738761,0.015476699052819218
