,mean,std_dev,std_err
all,0.20369821401156726,0.06781170745024202,0.008223377425612704
p245,0.17792594175152843,0.05399175671342572,0.011258059515012098
p288,0.18190610845261102,0.05526826666011345,0.011524230238583719
p340,0.25342460900415303,0.06766946926630413,0.014427179322980004
