,mean,std_dev,std_err
all,0.20852589504557442,0.06558615181865746,0.006169826169278589
p285,0.2756501810333645,0.07607881120968042,0.015863528741545327
p262,0.18070155669540988,0.04413096255307482,0.009201941798529104
p252,0.21347599494875022,0.057499916136744364,0.01198956132158419
p281,0.20411797207675014,0.03814984303812266,0.008133573864581849
p272,0.16667240467628822,0.047471655514686954,0.010120990962318022
