,mean,std_dev,std_err
all,0.19411275684879395,0.07346219569236755,0.008908599774394885
p245,0.16858602904740558,0.06206808778401836,0.012942090955927668
p288,0.16758472655918902,0.04146628629157099,0.008646318389209836
p340,0.2485336403075597,0.0824239131134043,0.01757283732061039
