,mean,std_dev,std_err
all,0.1281978070933446,0.08238819081820203,0.00999103567785265
p245,0.11199039826453414,0.07294808957955067,0.015210728155263009
p288,0.09322834498916506,0.039885964372918754,0.008316798490320514
p340,0.18170089943237955,0.09893921976147456,0.021093912528811543
