,mean,std_dev,std_err
all,0.19484849284736303,0.054382444910090186,0.005115870080064318
p285,0.24716131003987202,0.058674484971398926,0.012234475853911887
p262,0.1765089535050961,0.042431734185471325,0.008847628191109102
p252,0.19489751830166996,0.04648999364138532,0.009693833783650593
p281,0.193399045470338,0.041889656321207634,0.008930904735571793
p272,0.1607291685878139,0.04091289242639329,0.008722657973487077
