,mean,std_dev,std_err
all,0.12946809288783606,0.06398723201780607,0.006019412446925324
p285,0.16239490067496315,0.06369421433773963,0.01328116178145951
p262,0.10243591688612957,0.04188805026178158,0.008734262256328684
p252,0.13157697132003193,0.05890473750623502,0.012282486826298391
p281,0.1325367232512772,0.050314189109235644,0.010727021160940691
p272,0.11803215638779582,0.08626874413960611,0.01839255804966289
