../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_001.wav	4.0167923
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p281/p281_021.wav	3.7310195
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p225/p225_023.wav	3.5651355
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p240/p240_015.wav	4.0406756
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_005.wav	4.3276052
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p262/p262_011.wav	4.1354876
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p285/p285_002.wav	3.4670649
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p225/p225_019.wav	3.9293394
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_023.wav	3.9753985
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p240/p240_001.wav	4.0063725
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p232/p232_022.wav	4.3629575
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p252/p252_008.wav	3.9798179
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p272/p272_020.wav	4.2836204
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_015.wav	4.299752
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p252/p252_017.wav	4.0063653
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p240/p240_011.wav	4.204442
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_011.wav	3.8776224
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_021.wav	4.1639156
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_010.wav	4.0768785
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p240/p240_006.wav	4.199261
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p245/p245_014.wav	4.1972647
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p262/p262_004.wav	4.2466908
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p262/p262_003.wav	3.8367145
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p225/p225_012.wav	3.699195
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_016.wav	4.2367697
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p272/p272_003.wav	4.036179
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p288/p288_013.wav	4.049173
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p225/p225_004.wav	3.6973124
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p232/p232_006.wav	4.323876
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p340/p340_021.wav	4.028653
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_019.wav	3.781003
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_019.wav	3.9539628
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p257/p257_016.wav	3.7198217
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p232/p232_018.wav	4.2339334
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_015.wav	4.3361106
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p268/p268_010.wav	3.9824936
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_009.wav	4.2753863
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_013.wav	4.2339544
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p262/p262_022.wav	4.2684383
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p272/p272_002.wav	4.305925
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p288/p288_011.wav	4.0152874
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_020.wav	3.6416929
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p262/p262_016.wav	4.2477336
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p268/p268_014.wav	4.106823
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_017.wav	4.144568
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_002.wav	4.250294
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p225/p225_018.wav	3.8872766
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_017.wav	4.227558
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p226/p226_012.wav	3.7061636
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p288/p288_014.wav	3.953828
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p340/p340_016.wav	3.9450545
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p225/p225_003.wav	4.1919465
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_015.wav	3.5301354
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p288/p288_023.wav	4.2113967
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_001.wav	3.6844637
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p245/p245_012.wav	4.3775334
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p281/p281_018.wav	3.5158782
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p272/p272_007.wav	4.001153
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p240/p240_023.wav	4.0168324
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p245/p245_003.wav	4.1754355
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_004.wav	4.0976954
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_009.wav	3.2931666
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p245/p245_021.wav	4.2939353
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p268/p268_007.wav	3.891068
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p257/p257_003.wav	4.0698695
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_009.wav	4.3216133
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_023.wav	4.1498995
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p340/p340_004.wav	3.9192688
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_012.wav	4.11473
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_003.wav	4.216385
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_018.wav	3.5614388
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_011.wav	3.8838575
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p281/p281_013.wav	3.54766
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p252/p252_006.wav	3.873374
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p285/p285_017.wav	3.661614
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_022.wav	4.136027
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_005.wav	4.1441975
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p252/p252_001.wav	3.9625301
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p268/p268_005.wav	4.250655
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p268/p268_002.wav	4.181942
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p226/p226_006.wav	4.239393
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p228/p228_008.wav	3.7864947
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p272/p272_021.wav	4.3151207
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p232/p232_005.wav	4.2083664
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p245/p245_010.wav	3.6529613
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p285/p285_023.wav	3.5970101
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_006.wav	3.7360444
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p245/p245_023.wav	3.991806
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_002.wav	3.7938023
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p285/p285_004.wav	3.8729944
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p272/p272_004.wav	3.688121
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_012.wav	4.261051
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p268/p268_012.wav	3.9462295
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p231/p231_013.wav	3.8409352
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p226/p226_020.wav	4.351575
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p226/p226_017.wav	4.172143
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p281/p281_008.wav	3.7319164
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Dublin/p288/p288_003.wav	4.1521926
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p229/p229_020.wav	4.121622
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p226/p226_015.wav	4.300755
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p252/p252_014.wav	3.852983
../accent-evaluation/xtts_22.05k_vol0.4_100ms/Edinburgh/p285/p285_022.wav	3.800023
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p240/p240_002.wav	3.9074836
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p257/p257_006.wav	3.6289198
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p258/p258_003.wav	3.7452493
../accent-evaluation/xtts_22.05k_vol0.4_100ms/SouthernEngland/p257/p257_001.wav	4.2127485
